"November 5, 2017",5,Great budget phone,"Great value for the money and does everything I need well: email, social media, phone calls, GPS and messaging. Camera isn't the best, but for a much cheaper price than any iphone it was worth the compromise."
"November 4, 2017",5,Good phone for the price,"Got this phone for my son. Great for a budget android.

Great features and android 7. It has a newer version of Android than my Samsung S7."
"November 4, 2017",5,A Lot of Phone for the Money,"I've had the Moto G5 Plus for about a week now, and feel I can give it a fair review. I'm coming from an iPhone 6S+, so I'm used to a different OS, as well as ""flagship"" devices. The Moto G5 Plus checks all the boxes for the most important things I want in a phone. The battery life is the best I've had on any phone, the screen looks excellent, the OS is butter smooth, and everything just plain works. Android has come a long way in recent years. The one place the phone is noticeably lacking is the camera. While it is the same sensor as the Galaxy S7, the processing is different and there is no stabilization. The stabilization (or lack thereof) is most noticeable during low light situations. It is extremely difficult to get a clean image, and I consider my hands more steady than average. This can all be overlooked, however, due to the incredible price. $300 for a phone, brand new, that does 95% of everything I did with an $800 phone. Sorry Apple, but I am finally jumping ship, and there isn't all that much that I am missing."
"November 3, 2017",5,Great phone,Does everything I want a phone to do with no problems so far. If anything changes I'll change my review.
"November 2, 2017",4,"Good phone, good price","Got this phone when on sale, and was a great price for a smart phone. Easy to use. But I don't like that it doesn't have a way to take out the battery, in case it needs a hard restart (so far it hasn't). Still, that lack of option makes me nervous. I got the warranty just in case."
"October 30, 2017",4,Good phone for Cricket Wireless,"We wanted a better phone than most of those available directly through Cricket, but we also wanted a good deal. While this phone is not state of the art, it also didn't come with a huge pricetag either."
"October 30, 2017",4,Feels good not to spend over $700,"I have used this phone for over 3 months, I can say I feel really good about my decision to buy this over a $700 phone. This works as well as the other phone. The only issue that I have noticed is that when I go into all apps to clear I see the apps which were running which I never opened. For some reason they pop in background and I am not even aware of it.

Other than that, I am happy with the purchase."
"October 29, 2017",5,Hello Moto!,"This is a great phone at a great sale price - $269.99!
I did my research and the phone lives up to the reviewers accolades. Thank you Best Buy reviewers and the awesome in-store Best Buy staff!"
"October 29, 2017",5,Affordable Phone,Phone does everything great and at an affordable price
"October 28, 2017",5,Great Basic Smartphone,"Good phone size, large storage capacity, long-lasting phone-charge (3 days or so)"
"October 28, 2017",5,I like it,Long battery life good sound on phone and a really good camera.
"October 28, 2017",5,Son loves it,Very nice phone. Works just as well as the ones double the price.
"October 28, 2017",5,excellent phone,"easy to use, camera is very good. the price was reasonable."
"October 27, 2017",4,Best Phone For This Price Most Likely...,"Ok, let me start off by saying something blunt... most of you DO NOT NEED an $800 phone! Phone prices have gone nuts the last couple of years or so. Top-end or ""flagship"" phones are now reaching $1,000 (or more). Are they really worth it for what you get? I say not really.

The Moto G5 plus can do 90% or more of what the flagship phones can do, at literally one-third or one-forth the price. You get a good 5.2"" 1080p screen, a decent mid-range processor that can handle anything except the highest processing games. An improved camera that isn't quite as good as a flagship, but good enough for most folks. Mico SD slot for storage expansion. Fingerprint reader that's FAST, and yep, a becoming extinct headphone jack, too.

If you spend the extra for the $279-$299 model, you get 4 gigs of RAM and 64 gigs of storage. Worth it to me, but if you're on a tighter budget, the $219 or so model with 2 gigs of RAM and 32 gigs of storage still works perfectly fine for all of your day-to-day things. The battery is excellent, and if you're a light user, could get two days out of it.

Two negatives for this price: It does not have ""NFC"" meaning you cannot use the wireless Android or Google pay feature to pay for items at a store. And, Lenovo (who now owns Motorola) has a really bad reputation for updating Android since they took over. The 7.0 version that comes with this will get a couple of security updates, but it's anyone's guess if it will ever be updated to Android 8.0 later. For this price though, it may not matter - you can afford to update to a newer phone in a year.

My main point is this - this is a decent phone and I think it's time the buying public starts rebelling against the big phone makers who keep increasing the price of their flagships. Start using phones like this. Once you get it set up and customized, you'll realize how much money you're saving and letting the phone makers now you refuse to make a mortgage payment just for a phone."
"October 27, 2017",5,Great Phone!,"I had the 32GB G5 Plus since June, and it was a perfectly excellent phone, until I dropped it in the ocean. So, to replace it, I bought another. This time with 64GB/4GB ram. 32GB model was a great phone! This one is even faster! No problems on Verizon. Maybe not for everybody, but for the money, what more can you ask for? Love it!"
"October 27, 2017",4,Great Phone,"I have been really happy so far, and can confirm that a 200GB MicroSD XC Card works in it, not just the 64GB one I bought.
Only Shortcomings are;
Needs a slightly faster GPU, even the Adreno 510 would be perfectly nice and place it closer to the S7 in performance
Not Stereo (all phones should offer stereo speakers for crying out loud!)
No OIS or EIS on Stills just 1080p30fps recording.
Splash resistant (ip52/54 equivalent?) I'd like to see a lot more phones meet ip66 or ip67 ratings"
"October 27, 2017",5,Excellent value.,Great phone for the price. Features and performance are nice.
"October 27, 2017",4,Works for me!,"I needed to upgrade my old HTC, just got tired of fighting the lousy touch screen. My wife uses an Apple I7, but I'm invested in thr Google/Android world. Reviews said the G5 plus a very good mid-range phone and I would say I totally agree.
I am happy with it. I'm an AT&T; customer in a remote location an reception is good.
My biggest complaint is the factory .pdf downloadable manual. It has to have uses, but helping on the G5 plus not one of them, in my opinion. I gave up on it and just google any questions I have. I would buy the G5+ again and Best Buys was smooth and easy to order from."
"October 27, 2017",4,"Nice phone, good camera for the price","had an older Moto G. This one larger, but not huge. Only miss the light led notification on phone.. must activate phone to see missed calls or messages"
"October 27, 2017",4,What I wanted,"Simple, still has some bloat it ware. Need large memory, since I keep phone's along time and operating software only grows."
"October 27, 2017",5,This Phone is All You Need,"I would consider myself a poor tech enthusiast. As such, I like to make sure I get bang for my buck. 

This phone is great. It has excellent speed, plenty of RAM, and lots of internal storage. This actually the first Android phone I've used without a micro SD card, though the option is there if I want it. It's compatible with all four major carriers and MVNOs that run off those carriers. Right now I'm with Total Wireless. Popped my SIM in and had service.

There's also great Dev support, if that's your thing. Root and ROMs abound if you look for it.

If there's one thing I could change about the phone, it would be the screen from LCD to OLED. The screen is great, I just like the advantages of OLED.

Overall, just buy this phone if you want something you can take to any carrier, if you want great performance at a great price, or if you are ballin' on a budget, like me."
"October 27, 2017",5,Great phone,My daughter is very happy with this new smart phone .
"October 26, 2017",5,Awesome Phone for the Price,This is a great phone for the price that works even better than some of the more expensive phones I've had. I had a LG G6 which I loved but needed something with less bells and whistles. I did my research and this was one of the best phones for the price I was looking for and am loving it too!
"October 24, 2017",4,"This Moto Fits me to a T, or should I say G....","Did not need all of the features of some of the newer phones, so opted for an older Moto G5. Read good reviews on it, and so far the fit, feel, and function has been good. Only issue I have is Power button placement, as i hit it daily, putting the 'Power Off' screen up repeatedly...."
"October 22, 2017",4,Good device for good price,Overall a good device. brightness is a little on the lower side when used in bright outdoors. decent camera in lighted environment;not so good in low light. Responsive device due to the 4 GB RAM.
"October 21, 2017",5,Terrific Value,"Great battery life, familiar Moto G features, very likeable size and 64GB at an excellent Best Buy price."
"October 20, 2017",4,Excellent price,So far the only drawback is the cumbersome method of adding ring tones. Battery lasts a long time between charges and sound quality is awesome.
"October 20, 2017",5,very good phone at a reasonable price.,Does everything I need at a good price. Good camera. very responsive
"October 20, 2017",5,Great beginner smart phone,"Got for my son. Great value for smart phone. Does everything he needs a phone to do. Went for highest level of memory, so phone could handle more and not need to be replaced/upgraded as soon."
"October 20, 2017",5,Fast responsive phone with AC WiFi,A clean and uncluttered phone. Fast and responsive. Very clear images on the screen. Takes very good pictures quickly. Flash is progressive. Takes pictures with out flash in low light and produces good results. Still learning how the adaptive home button works.
"October 20, 2017",5,Great phone for the price,"The Motorola G5 Plus has excellent features at a great price. Camera takes great pics and can be accessed by 2 twists of the wrist. No need for a flashlight app installation as it has flashlight that can be accessed by two quick karate chops. Has 64 gig on the phone and ability to add more on SD card. Going from a Samsung Galaxy, the transition is very easy. I love it."
"October 19, 2017",5,great phone for me,bought this to replace an older moto G phone because it had a lot more storage so far haven't had any problems with it bought the unlocked Moto G 5 because I use consumer cellular the phone wouldn't text at first but it was A CARRIER problem so far it has been a great phone takes good pictures it also charges fast
"October 19, 2017",5,Fantastic cellphone,"For the money we spend on cellphones, this is the best value buy far.
It is a quality product with enough features for me. Plenty of memory and storage. I highly recommend."
"October 19, 2017",4,Great inexpensive phone,This phone has a few bells and whistles yet remains simplistic. The camera is amazing!
"October 19, 2017",5,A lot of bang for the buck,"One of the best smartphones out there, especially considering the price. Sure, there are superior phones in the market, but not for this price. Does everything I need from a phone plus some extras too. Highly recommend it."
"October 19, 2017",4,Good phone at a reasonable price,This phone was needed as the last one was busted up. It is a good phone with all smart phone features at an attractive price. I do notice when talking that the mic volume goes on or off depending on where the phone is touched. All else is good.
"October 18, 2017",4,Really good,"Really good phone for the price.
Has most of the top notch technology."
"October 18, 2017",4,Good Phone for the price,Bought as a replacement for my wife. Camera is good and has a decent size display.
"October 18, 2017",4,Good Product,"I like this device. Performance wise, it does a good job."
"October 18, 2017",5,Cheap And Awesome,The phone is really good for its price. It's basically like my Huawei 6P but cheaper.
"October 18, 2017",3,"Nice phone, iffy quality","I had read great reviews of the Moto G 5 Plus and had fantastic results with the previous model so was excited to get this phone. Unfortunately, after two days the phone overheated and never worked again. Best Buy fully replaced the handset and my experience with the replacement has met all expectations."
"October 18, 2017",4,Great value phone.,"Very solid phone for the price. I dropped my old phone and rather than paying tons of money to fix, I opted to purchase this phone. It was easy to switch over my old SIM card on Verizon's network. It lacks the camera quality on my Samsung but otherwise a very reponsive phone. It lower light situations, the camera lacks the capacity to still take vivid pics."
"October 17, 2017",5,Love My Moto,"This is my third Motorola smart phone and each one has improved with features and functionality. While it's a little larger than I wanted, I love the speed and ease of transferring info from one device to another. The camera is great compared to my old Moto G and I would definitely recommend going with as much memory as you can afford to prevent a situation like I had where I basically had a perfectly usable phone but was unable to update it anymore because the memory was all used up."
"October 16, 2017",5,great cellphone for a beginner,"great cellphone for a beginner, great cellphone for a beginner"
"October 16, 2017",4,Great phone for the money...,This is a big upgrade from my Moto E that I bought over a year ago. I love most everything about the phone except the battery drain. I originally installed everything Google that was on my old phone but the battery drain was ridiculous even though I am a VERY light user. I did a factory reset and installed as a NEW phone -- the battery life is better but still not as good as I think it should be. I have other devices running Android Marshmallow -- this is my first Nougat device -- my guess is that Nougat is more of a battery hog. I also had some issues where the phone would not dial out if it was connected OR trying to connect to a WIFI. The reinstall as a NEW phone resolved that.
"October 16, 2017",4,Most storage for your money,I would absolutely recommend this phone. You can't get 64 Gigs for under 300 from any other manufacturer.
"October 16, 2017",5,Motorola - Moto G Plus (5th Gen),Motorola - Moto G Plus (5th Gen) is nice product . I like it.
"October 15, 2017",4,"Nice budget smartphone, but wifi calling issues","I have been using this phone for a 3 months now. what I most like about the phone is it is stock android without the skins that the various carriers and manufacturers add to the phone. I first activated it on the Verizon network, and had no calling issues . Interestingly, I have read reviews that this phone had voice quality issues, but I had none while on the Verizon network. When I switched to T mobile however, initially I had no problems, but after about 3 weeks, the phone started dropping calls. One day, it dropped every call that I made or received. This prompted me to call t mobile customer service tech support. I was initially told that because it was not a t mobile branded phone, that is why I had issues with wifi calling. I told him it did not start out that way, I had no issues with wifi calling to begin with, and this phone is unlocked for all carriers, and I had no problem on the Verizon network. He said he tweaked some settings and sent out another signal, and then called me back, and the call dropped while talking to him. Service did get better after that, and my son's Samsung s8 unlocked does not have issues with wifi calls dropping on his phone. This is what I figured out with this phone ( or at least my phone). It does not transition well between wifi and cellular calls, so when that transition has to be made, it drops the call. This has only happened at home, and only on wifi calling. All the other phones on my account have no problems, 2 are t mobile phones, and the other 3 are not. I have no problems with VolTE calls. the phone is otherwise phenomenal, it is super fast, and is not cluttered with apps the carrier adds which are usually of no use to me. However, since we buy a cell phone to act as a phone I have to give it 4 stars. Otherwise I would give it 5 stars, with no reservations."
"October 14, 2017",5,Moto G5 Plus great phone for the budget minded.,"The Moto G5 Plus is a great phone for the budget minded. I was considering a Samsung Galaxy S8 until I saw the CNET review. THe ratings between the phones was almost identical and a $250.00 or more price difference. CNET did not disappoint. Great phone with a great camera and really nice HD.
My only complaint ( and it's minor ) the phone is too sleek for me. Since I tend to drop things, a $5.00 case solved the problem.
If you buy this phone you won't be disappointed."
"October 13, 2017",5,Really am liking the phone,I was a little concerned but have found it very easy to navigate. The apps are accessed and operate smoothly and efficiently. Great phone.
"October 13, 2017",4,Great budget smart phone,"Owned for a few weeks now- replaced a broken Samsung Galaxy S7 edge. I have nothing but good things to say about this g5. My one and only wish is that it had inherant video calling capability, but that's a small wish overall. I will never go back to buying the overpriced samsung phones after owning one of these."
"October 13, 2017",5,Excellent,The g5 is an awesome phone within this prince range and good deal from Best Buy too.. thank you Best Buy :-)
"October 13, 2017",5,Better than I expected.,"Have yet to find anything negative. Camera is outstanding compared to previous phones I've had, which was a big plus for me. If I had to nitpick, it would be that battery charge percentage is not displayed on the home screen....or maybe I haven't found out how to get it there yet."
"October 13, 2017",5,Best on a budget,"After extensive research I chose the Moto 5G Plus. Without a doubt this is the phone to choose if you're trying to stick to a tight budget. There are two versions; either 3/4GB of ram and 32/62GB of storage. 

Both are quality phones with good processors and GPUs. The Moto 5G Plus is not a top tier phone but it will get you an experience that is smooth and packed full of convenient features."
"October 12, 2017",5,Wonderful phone for the price,"I was in the market for a new phone, and preferred not to spend $800 or more getting one of the newer fancier models. I don't take a lot of photos, so I just wanted something with a powerful processor and a good amount of memory. This phone delivers that in spades, and the camera isn't terrible either. I use this phone mainly for texting/apps, and have had it for two weeks now with zero issues. It doesn't have NFC, but I never used that feature anyway. For this price I would recommend this phone to anyone who wants a powerful unlocked phone at an affordable price."
"October 9, 2017",5,Excellent Phone at this price,"Awesome phone suits my demand, will recommend to everyone"
"October 8, 2017",4,Good phone at great price,I replaced my far more expensive Samsung with this very functional moderately priced phone.
"October 8, 2017",5,Nice phone for the money!,"Battery life is great
Little to no bloatware
Good moderate size screen. Not too small, not too big
Bright!
Fast with 4GB Ram version. 2GB version is acceptable, but slower. I've had both, returned the 2GB for the 4GB.
Wish it had USB-C"
"October 8, 2017",4,Good phone,"impressive battery life. message notification is very useful, you can review the message without unlocking the phone."
"October 7, 2017",4,"Good phone, low speaker",Overall this phone has been working out great. It can run all my apps and the fingerprint scanner is pretty cool. Minor drawback is that the speaker isn't that loud. I recently moved and use Google maps on my phone to survive :p. With the sounds of the road alone the phone can be hard to hear.
"October 7, 2017",5,Great value,"I love this phone. It's atock Android with no bloatware. It is fast and powerful, with a decent camera. Recommended."
"October 7, 2017",5,Great Phone,The phone does everything I want plus gets much better cell phone and data connection than any other phone I have had. Being out in a rural community has meant my reception has been spotty at best. But with this phone I am able to connect any time.
"October 7, 2017",4,Good camera and battery,"Friendly keyboard, excellent camera, battery charge fast"
"October 6, 2017",4,Very good,I really like my new cell phone still learning all about it
"October 6, 2017",4,Great Unlocked Phone,"If you're into unlocked phones reasonably priced, this is a steal! RAM and storage are top notch and the price is affordable. No major annoying flaws after a week of use. Great little phone!"
"October 6, 2017",5,Great Phone,This is a great medium range phone that feels like a hight end phone I highly recommend.
"October 2, 2017",4,Time Will Tell,"Like any thing new, time will tell as to the performance and quality of this device . Cost was low...I refuse to pay $$$ for something whose life span is 2 to 4 years at best ."
"October 2, 2017",5,Great phone!,This phone was everything we expected. Great memory space and great price!
"October 1, 2017",4,"Great canera, batery last longer","Great product
Perfecto size 
Good looking unir
Have all you need and more"
"October 1, 2017",5,Great phone for the money,I am happy with everything about this phone. It work's good with straight talk.
"September 30, 2017",4,Fast Phone...,"Bought this to replace my oneplus one. Battery wasn't holding a charge for more than 3 hours. Getting 3 days out of a charge with the Moto G5 Plus. Great phone with a great price....even at $299.99 it's a great deal. Goes on sale often, pick it up ! You won't be disappointed."
"September 30, 2017",5,Great Phone,Ditched high dollar Samsung. Love it! Hello Moto!!
"September 30, 2017",5,Great phone!,"This phone is overall phantastic. 
There is not one negative thing to say. The camera takes amazing pictures, I love it!"
"September 30, 2017",4,Great Budget Phone,"After 1 month of use, phone is still in great shape. This is a great budget phone and you can't expect much more of a phone that is less than $400. If you are into taking pictures especially at night, this phone isn't right for you as camera shots at night are not clear and detailed."
"September 29, 2017",5,"What a BARGAIN for the price, but I miss NFC","The phone is fast, responsive, feels great in the hand, has a premium look and feel, and has plenty of storage. What more could you ask for?! Well, I would ask for NFC since that makes phone setup so much easier, not to mention how much I'm going to miss being able to use Android Pay for more than a card storage app. However, I still think this phone deserves the high rating because you are not going to have everything packed into such an inexpensive but glorious package. I highly recommend this for anyone who doesn't want to drop a small fortune on a new smartphone."
"September 29, 2017",4,Budget phone with performance,"It is smooth and fast when opening apps, easy to browse online, takes good pictures, has most of the functions as those on more expensive phones."
"September 29, 2017",5,Great phone for the price,This is another great Motorola phone that can be used on ALL carriers as it is unlocked and contains all the bands necessary.
"September 29, 2017",5,Phone not as we seem it to be,It looks awsome. The camera and all the features are cool. It hasn't even got hanged and all my friends love it.
"September 29, 2017",4,Great value,"I've only had mine for about a month, so I'm still in the breaking in..figuring it all out. This is my 1st unlocked phone and I was afraid that it would be too different. I do like not having all the bloat that comes loaded on the phones from the carriers. 
I do tend to use my phones pretty heavy and was hoping that the battery would get me further, but knowing that the battery is larger than most others, I'm guess I'm quite happy. 
It's a pretty great phone, overall, and not crazy expensive."
"September 29, 2017",4,Great phone. No need to pay for a flagship phone,"Pros: clear screen with accurate colors, close to stock Android experience with useful Motorola features layered in. Fast and accurate fingerprint reader, expandable memory, good sound quality. Plenty of RAM ( I got the 64GB version with 4GB of RAM). Light weight. FANTASTIC battery life! I go all day with fairly high use and don't have to charge it until I go to bed at night.
Camera has good feature set.
Con: camera is a bit slow, no NFC. Lack of accessories available but did find a good case from Spigen."
"September 29, 2017",5,Excellent phone,"This is a very fast, well loaded phone at an exceptional price. Battery life is great and screen resolution also great. Awaiting upgrade to Android 8 but 7 is working well for now."
"September 29, 2017",5,"Great Device, easy to setup, fast","Great Device for a great price, easy to setup, bloatware was min. Great Unlocked device, powerful quadcore processor. Dual SIM is a nice extra"
"September 29, 2017",5,Nice,I like the phone and camera. I had an older model And was familiar with it's use. I would recommend it to others.
"September 28, 2017",5,Good unlocked phone,I had the Moto G4 Play 4th generation and I needed to replace my phone so I looked around and went with the 5th Gen Moto G after my research. I ended up getting the 64GB Model with 4GB of RAM since I think phones these days need at least 3GB of RAM. It's fairly user friendly without all the bloatware and runs Android 7.0 and no problems yet. I would recommend checking this phone out if you are in the market for an unlocked GSM phone.
"September 28, 2017",5,Nice phone,Very good phone under $300. Nice screen and plenty of great features.
"September 25, 2017",5,MOTO 5G NEW PHONE,FIRST OFF TYLER OUR SALES REP WAS BEYOND OUTSTANDING. WE WANTED A VERIZON COMPATIBLE ANDROID WITHOUT DEALING WITH A NEW CONTRACT AND THEIR SALES HYPE. STILL VERIZON WAS NO HELP ON SERVICE FOR AN HOUR TO DO THE DEVICE SWAP ON OUR SERVICE PLAN. WHY WE DID NOT WANT TO DEAL WITH THEM. HE STAYED CALM AND HIS KNOWLEDGE OF WORKING ON SUCH ISSUES HE GOT OUR ACCOUNT WHERE IT WAS POSSIBLE. WOULD DEFINITELY LOOK FOR HIM TO BE MY SALES REP AGAIN FOR FUTURE PURCHASES. THE PHONE IS REALLY COOL. I LIKE ANDROID AND WILL NOT BY APPLE ANYTHING.
"September 24, 2017",4,Good for the price,Does a lot for what it costs and it's battery life is very good.
"September 23, 2017",5,Love this!,Great quality. Lightweight. Fast! Looks beautiful and bought it on sale.
"September 23, 2017",5,Best cheap phone on the market,"I needed a new phone asap after my old HTC M8 got soaked. This one fit the bill for what I wanted in a new phone and what I was willing to pay. It performs absolutely great for the price, has tons of memory, and has the expandable SD slot. Would recommend to anyone wanting a high performance phone for relatively cheap."
"September 23, 2017",5,Excelent,Grate product. Good relationship between price and product
"September 23, 2017",5,I love this phone,I had a galaxy s7before I had this amazing Moto!! I love how fast it operates not as much be on any other place have a good one.
"September 22, 2017",4,"Good case, but lacks style","This case gives this device a much needed holdability aspect and lends nice weight with just the right amount of bulkiness to feel secure carrying the phone around, even in slightly ""dangerous for digital devices"" scenarios such as doing yard work, or deep cleaning the garage.
Looks a bit off from the back though, can't put my finger on what it is, the design bugs me for some reason."
"September 22, 2017",5,Fast processor! Great screen!,I love this phone. Great price. Fast speed. Good camera. Love the fingerprint sensor too! Best phone I have ever owned. Unlocked wow!
"September 22, 2017",5,Overall good mobile,Nice mobile with all the featues for best price. Liked
"September 22, 2017",5,Best for the money.,"I have had this phone a week and it is exactly as advertised; a unlocked mid-range phone with great battery life, no bloatware and a decent camera. So far the battery lasts 32 to 48 hours depending on usage, which was my main concern. If you want flagship specs & features, this is not for you. If you want a step up from a budget phone, this one is great."
"September 22, 2017",5,Great value and performance,"For the money, you can't go wrong! Everything the next Moto X should be!"
"September 22, 2017",4,Great value,Great phone for the price and you are not locked in to a carrier.
"September 22, 2017",5,Great phone for its price,Great camera and battery life. a bit big for my taste but does the job at a low price
"September 22, 2017",5,The best cheap phone.,"I have tried alot of cheap unlocked phones and I can say this is the best one you can get. If your on the fence, just get it."
"September 21, 2017",4,Now Phone is doing good,The first one had a problem charging but it was exchanged and now is doing great.
"September 21, 2017",5,Very powerful for the price!,"Bought this phone to replace my aging S5. This phone runs circles around it! Faster processor, more memory, and more storage. Plus, it will be getting the Android 8 Oreo update! You can't go wrong."
"September 21, 2017",5,Good phone,This is a good phone for people looking for an unlocked device that is not expensive. Have used previous Moto G also.
"September 21, 2017",5,Very good phone,All the bells and whistles and a good price and a very nice feel to it
"September 21, 2017",4,Good Price for a Smartphone,"Good features for a phone costing under 200$. Good Processor, 4GB RAM and better camera adds to the low cost phone."
"September 20, 2017",5,Great mid level phone,"Great phone for the price. Speaker is not as loud as I would like, but everything else is very good. Would recommend to mid level users."
"September 20, 2017",5,Best smart phone ever,I will never buy another Samsung or iPhone. I don't miss them. The Motorola G5 is the best thing since sliced bread. I'm very impressed with the storage capacity and the functions on this Motorola G5.
"September 20, 2017",5,Good phone,It has the power to work well and a price that doesn't take your bank
"September 20, 2017",4,"Does what I need, without costing $600","This was my first unlocked phone purchase. I had a Motorola Droid Razr M a long time ago and liked it, so I thought I'd try Moto. Battery life is great; I can get two days of use on a full charge. Camera isn't very responsive, and stock camera app needs to restart occasionally. Great connectivity without Verizon bloat. I took it from Best buy to a Verizon store and they put a nano SIM card in for no charge. One of the only unlocked phones I could find that still allows for microSD storage. At half the price of the flagship Androids, this was a no-brainer."
"September 20, 2017",5,Nice upgrade for me!!!,I upgraded to this Moto G5+ 64gb from an 8gb iPhone 5c... It is nice to not have to delete every other day... And not worry about space for photos videos or apps....plus I bought it when it had an additional $60 dollar discount from it's normal _$300 price (unlocked version) I've had to relearn some Android but very nice phone / and works fine on my ATT plan...
"September 20, 2017",5,Very good phone,Very good Android phone. The camera works even in low light. We were able to take some photos in a cave as well!
"September 20, 2017",5,Great Budget Phone,"I was lucky to have some discounts on this phone, otherwise I probably wouldn't have bought it for full price. It's definitely a great performing phone. Very quick, multitasks well, has tons of storage, the camera is amazing quality with 4k and hdr capability, and the speaker is plenty loud. I would definitely recommend this to anyone looking for a solid phone but doesn't want to spend upwards of $800. It still does exactly the same things as those expensive ones, and even performs just as good for everyday stuff. Also it's pretty much waterproof! Just don't purposely submerge it. But it will most likely survive even if dropped in the toilet or bath. YouTubers verify this."
"September 20, 2017",5,Great phone for the money.,This phone has more memory and does almost everything my friends Samsung 7 does at 1/3 the price!
"September 20, 2017",5,No better phone for the price,This phone is awesome. I did a bunch of research and it paid off. Could not be happier !!
"September 20, 2017",4,Great Phone,I purchased this Moto G5 Plus. It's a great Phone. Fast and will not let you down. For the Price you have alot of storage with the 64 gig. Awesome phone. I would recommend.
"September 20, 2017",4,Fast fone ever,The best fone i ever had. Fast when surfing the internet.
"September 18, 2017",2,Disappointed,"Lousy outdoors, lousy clarity on volume call reception, owned Motorola b4 this is disappointed me"
"September 18, 2017",5,Great phone,"For under 3OO this is a great phone. Bright screen, quick response, not much bloatware, and good battery life.
Wish it had USB-C connector, but easy to find cables from anyone in a pinch. Recommend!"
"September 17, 2017",5,tremendous bang for the buck,A lot of phone for the money. The only thing I would add to the phone is a led notification light.
"September 17, 2017",4,Good phone for the price point,"This phone experience is smooth, has a great camera (although sometimes a bit shaky) and if available at a very reasonable price for an unlocked phone. Volume during a phone call is a bit low, however - hoping an update will correct that soon as it seems to be a common problem with this phone."
"September 16, 2017",5,My daughter love it.,My daughter always uses iPhone. I am tired of iPhone and decide to buy her an Android Phone. This phone is as smooth as iPhone and she just love it. App runs much faster (4G Ram) than her old iPhone 5s. It is pretty much as good as iPhone SE but a larger screen and expandable memory.
"September 16, 2017",5,Great phone good price,"Moto G5 plus with 4GB RAM is a great phone. Very responsive device. Keyboard is wonderful; much better than Samsung Galaxy S7 that I have. Does not have NFC but I do not need it. Soft ""back"" and ""overview"" buttons and the thumbprint scanner has swipe functions. Great value for the money."
"September 16, 2017",5,Loved the luggage,Found just what we wanted and the price was right.
"September 16, 2017",5,Best bang for your buck,Seriously an amazing phone for the price the only drawback is the camera. The battery is great and there's no lag.
"September 16, 2017",5,Great phone for its prize,So far so good. No cons. Would recommend to everyone.
"September 16, 2017",5,Best mid-priced smartphone!,"The Motorola Moto g5 PLUS is the best mid-priced smartphone available. With 64GB internal memory and 4GB RAM, it's very hard to beat the performance of this phone in this price range. The phone is very fast opening apps. And can handle having multiple apps running at the same time without lagging. The fingerprint sensor is definitely the best I've ever used. Works flawlessly. Love using the fingerprint sensor as my home screen navigation buttons, very cool. Battery life is excellent. Really like the split-screen feature as well. Allows you to have two apps running on the screen at the same time. Camera takes very good photos and video. Not as good as Sony Experia and a few others, although. Sound quality from speaker is very good as well. But, nothing to brag about. Call quality on this phone is very good also. HD Voice compatible if your carrier has it available in your area.This is the best deal for an unlocked smartphone you can find. Works great with my Cricket (AT&T;) prepaid service. And I can switch to any carrier I want with this phone eg. Verizon, Sprint, T-Mobile etc. Which is awesome. Not that I'm planning on switching anytime soon. But nice to have the option. All you need to do is put a SIM card in this phone from your carrier of choice. Motorola has always made reliable phones and now they're getting very creative and innovative again. Nice to see from the original cell phone maker brand. Hello Moto!!!"
"September 15, 2017",5,very responsive,This phone is incredibly responsive.great camera..
"September 15, 2017",4,Great phone for the price,"I bought this for my wife on sale for $229.00 that's the 64gb with 4mb of ram version. It's a great phone at that price and luckily it's not a overly skinned mess like Samsung, Huawei, etc. I bought it to replace my wife's beloved nexus 5 because it was as close as I could get since Google killed of the nexus brand in favor of the overpriced pixel line. The phone is not bad at all. It runs well and is a good comfortable size. The only thing I thought was weird is that it doesn't have nfc especially when every company out there is trying to push wireless payments these days. I would definitely recommend it to anyone looking for a good phone at a reasonable price."
"September 15, 2017",5,Moto phone is good phone for all,"reasonable price for a good Moto phone, and easy to transfer the SIM card"
"September 15, 2017",4,Buy,"Value for money.,bit heavier than Nexus 5x.. but battery life is good ..."
"September 15, 2017",5,Good phone,Value for money. Nice camera and processing speed is good
"September 8, 2017",3,Good unlock phone,Good phone for the price brand and features and quality
"September 5, 2017",4,Best budge phone but some issues must know,"Pros
1. Good design, good build quality
2. Nice screen
3. very close to original Android, no garbage apps
4. affordable price with some discount.

Cons
1. Speaker volume is little low, if you are frequently using speaker phone mode, you might be in trouble.
2. compatibility issue with some headphone, mic is not working on AKG headphone. Jabra, JBL headphones are okay."
"September 2, 2017",5,Excellent value,"Purchased this phone on sale for $239. Excellent price considering its specs and the 64gb internal memory. Photo quality very good. Phone works excellent, fast and is quite smart."
"September 1, 2017",5,Fully satisfiled,Fully satisfied and value for money. Go for it. I recommend.
"September 1, 2017",4,Great phone.,Great phone for price. Works well. camera works great.
"September 1, 2017",5,Great value!,"So far, (2 weeks) I am very pleased with this phone Using it on T-Mobile network without any problems. Screen is very adequate for me even in bright sunlight. No hangups in having multiple apps open."
